id,test_day,subage,age,age_month,task,trial,item,correct,c_age_month,c_age
VP3,1,3,3.698836413415469,3.6666666666666665,ad_hoc_implicature,2,chair,1,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,ad_hoc_implicature,3,table,1,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,ad_hoc_implicature,4,plate,0,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,ad_hoc_implicature,5,house,1,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,card_sorting,1,red_rabbit,0,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,card_sorting,2,blue_boat,0,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,card_sorting,3,blue_boat,0,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,card_sorting,4,red_rabbit,0,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,card_sorting,5,blue_boat,0,0.583333333333333,0.6105407255304587
VP3,1,3,3.698836413415469,3.6666666666666665,card_sorting,6,red_rabbit,0,0.583333333333333,0.6105407255304587
VP4,1,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,1,carrot,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,2,garlic,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,3,eggplant,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,4,duck,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,5,horseshoe,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,simple_inf,1,bear,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,simple_inf,2,robot,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,simple_inf,3,rocket,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,simple_inf,4,truck,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,simple_inf,5,dino,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,discourse_continuity,1,fruits,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,discourse_continuity,2,vehicles,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,discourse_continuity,3,instruments,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,discourse_continuity,4,mammals,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,discourse_continuity,5,clothes,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,ad_hoc_implicature,1,box,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,ad_hoc_implicature,2,chair,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,ad_hoc_implicature,3,table,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,ad_hoc_implicature,4,plate,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,ad_hoc_implicature,5,house,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,card_sorting,1,red_rabbit,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,card_sorting,2,blue_boat,0,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,card_sorting,3,blue_boat,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,card_sorting,4,red_rabbit,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,card_sorting,5,blue_boat,1,0.75,0.7419575633127993
VP4,1,3,3.8302532511978096,3.8333333333333335,card_sorting,6,red_rabbit,1,0.75,0.7419575633127993
VP6,1,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,1,carrot,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,2,garlic,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,3,eggplant,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,4,duck,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,5,horseshoe,0,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,simple_inf,1,bear,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,simple_inf,2,robot,0,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,simple_inf,3,rocket,0,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,simple_inf,4,truck,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,simple_inf,5,dino,0,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,discourse_continuity,1,fruits,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,discourse_continuity,2,vehicles,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,discourse_continuity,3,instruments,0,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,discourse_continuity,4,mammals,0,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,discourse_continuity,5,clothes,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,1,box,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,2,chair,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,3,table,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,4,plate,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,5,house,0,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,card_sorting,1,red_rabbit,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,card_sorting,2,blue_boat,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,card_sorting,3,blue_boat,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,card_sorting,4,red_rabbit,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,card_sorting,5,blue_boat,1,0.5,0.4818617385352497
VP6,1,3,3.57015742642026,3.5833333333333335,card_sorting,6,red_rabbit,1,0.5,0.4818617385352497
VP7,1,4,4.361396303901437,4.333333333333333,mutual_exclusivity,1,carrot,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,mutual_exclusivity,2,garlic,0,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,mutual_exclusivity,3,eggplant,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,mutual_exclusivity,4,duck,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,mutual_exclusivity,5,horseshoe,0,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,simple_inf,1,bear,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,simple_inf,2,robot,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,simple_inf,3,rocket,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,simple_inf,4,truck,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,simple_inf,5,dino,0,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,discourse_continuity,1,fruits,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,discourse_continuity,2,vehicles,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,discourse_continuity,3,instruments,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,discourse_continuity,4,mammals,0,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,discourse_continuity,5,clothes,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,1,box,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,2,chair,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,3,table,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,4,plate,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,5,house,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,card_sorting,1,red_rabbit,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,card_sorting,2,blue_boat,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,card_sorting,3,blue_boat,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,card_sorting,4,red_rabbit,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,card_sorting,5,blue_boat,1,1.2499999999999996,1.273100616016427
VP7,1,4,4.361396303901437,4.333333333333333,card_sorting,6,red_rabbit,1,1.2499999999999996,1.273100616016427
VP6,2,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,6,carrot,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,7,garlic,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,8,eggplant,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,9,duck,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,mutual_exclusivity,10,horseshoe,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,simple_inf,6,bear,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,simple_inf,7,robot,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,simple_inf,8,rocket,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,simple_inf,9,truck,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,simple_inf,10,dino,0,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,discourse_continuity,6,fruits,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,discourse_continuity,7,vehicles,0,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,discourse_continuity,8,instruments,0,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,discourse_continuity,9,mammals,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,discourse_continuity,10,clothes,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,6,box,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,7,chair,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,8,table,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,9,plate,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,ad_hoc_implicature,10,house,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,card_sorting,7,red_rabbit,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,card_sorting,8,blue_boat,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,card_sorting,9,blue_boat,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,card_sorting,10,red_rabbit,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,card_sorting,11,blue_boat,1,0.5,0.4818617385352497
VP6,2,3,3.57015742642026,3.5833333333333335,card_sorting,12,red_rabbit,1,0.5,0.4818617385352497
VP7,2,4,4.361396303901437,4.333333333333333,mutual_exclusivity,6,carrot,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,mutual_exclusivity,7,garlic,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,mutual_exclusivity,8,eggplant,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,mutual_exclusivity,9,duck,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,mutual_exclusivity,10,horseshoe,0,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,simple_inf,6,bear,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,simple_inf,7,robot,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,simple_inf,8,rocket,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,simple_inf,9,truck,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,simple_inf,10,dino,0,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,discourse_continuity,6,fruits,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,discourse_continuity,7,vehicles,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,discourse_continuity,8,instruments,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,discourse_continuity,9,mammals,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,discourse_continuity,10,clothes,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,6,box,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,7,chair,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,8,table,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,9,plate,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,ad_hoc_implicature,10,house,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,card_sorting,7,red_rabbit,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,card_sorting,8,blue_boat,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,card_sorting,9,blue_boat,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,card_sorting,10,red_rabbit,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,card_sorting,11,blue_boat,1,1.2499999999999996,1.273100616016427
VP7,2,4,4.361396303901437,4.333333333333333,card_sorting,12,red_rabbit,1,1.2499999999999996,1.273100616016427
VP8,1,4,4.725530458590007,4.75,mutual_exclusivity,1,carrot,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,mutual_exclusivity,2,garlic,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,mutual_exclusivity,3,eggplant,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,mutual_exclusivity,4,duck,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,mutual_exclusivity,5,horseshoe,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,simple_inf,1,bear,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,simple_inf,2,robot,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,simple_inf,3,rocket,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,simple_inf,4,truck,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,simple_inf,5,dino,0,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,discourse_continuity,1,fruits,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,discourse_continuity,2,vehicles,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,discourse_continuity,3,instruments,0,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,discourse_continuity,4,mammals,0,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,discourse_continuity,5,clothes,0,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,ad_hoc_implicature,1,box,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,ad_hoc_implicature,2,chair,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,ad_hoc_implicature,3,table,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,ad_hoc_implicature,4,plate,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,ad_hoc_implicature,5,house,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,card_sorting,1,red_rabbit,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,card_sorting,2,blue_boat,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,card_sorting,3,blue_boat,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,card_sorting,4,red_rabbit,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,card_sorting,5,blue_boat,1,1.6666666666666665,1.6372347707049966
VP8,1,4,4.725530458590007,4.75,card_sorting,6,red_rabbit,1,1.6666666666666665,1.6372347707049966
VP9,1,3,3.7234770704996576,3.75,mutual_exclusivity,1,carrot,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,mutual_exclusivity,2,garlic,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,mutual_exclusivity,3,eggplant,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,mutual_exclusivity,4,duck,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,mutual_exclusivity,5,horseshoe,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,simple_inf,1,bear,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,simple_inf,2,robot,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,simple_inf,3,rocket,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,simple_inf,4,truck,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,simple_inf,5,dino,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,discourse_continuity,1,fruits,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,discourse_continuity,2,vehicles,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,discourse_continuity,3,instruments,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,discourse_continuity,4,mammals,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,discourse_continuity,5,clothes,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,ad_hoc_implicature,1,box,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,ad_hoc_implicature,2,chair,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,ad_hoc_implicature,3,table,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,ad_hoc_implicature,4,plate,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,ad_hoc_implicature,5,house,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,card_sorting,1,red_rabbit,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,card_sorting,2,blue_boat,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,card_sorting,3,blue_boat,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,card_sorting,4,red_rabbit,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,card_sorting,5,blue_boat,1,0.6666666666666665,0.6351813826146473
VP9,1,3,3.7234770704996576,3.75,card_sorting,6,red_rabbit,1,0.6666666666666665,0.6351813826146473
VP4,2,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,6,carrot,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,7,garlic,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,8,eggplant,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,9,duck,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,mutual_exclusivity,10,horseshoe,0,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,simple_inf,6,bear,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,simple_inf,7,robot,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,simple_inf,8,rocket,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,simple_inf,9,truck,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,simple_inf,10,dino,0,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,discourse_continuity,6,fruits,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,discourse_continuity,7,vehicles,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,discourse_continuity,8,instruments,1,0.75,0.7419575633127993
VP4,2,3,3.8302532511978096,3.8333333333333335,discourse_continuity,9,mammals,1,0.75,0.7419575633127993
